"","Reference","Gene.Symbol","Annotation","p.val_d1.d0","log2FC_d1.d0","d0","q.val_d1.d0","sig_d1.d0","p.val_d2.d0","log2FC_d2.d0","d1","q.val_d2.d0","sig_d2.d0","d2","p.val_anova","q.val_anova","anova_sig","p.val_d4.d0","log2FC_d4.d0","d4","q.val_d4.d0","sig_d4.d0","p.val_d6.d0","log2FC_d6.d0","d6","q.val_d6.d0","sig_d6.d0","p.val_d8.d0","log2FC_d8.d0","d8","q.val_d8.d0","sig_d8.d0","p.val_d10.d0","log2FC_d10.d0","d10","q.val_d10.d0","sig_d10.d0","p.val_d12.d0","log2FC_d12.d0","d12","q.val_d12.d0","sig_d12.d0","cluster","d0_1","d0_2","d1_1","d1_2","d2_1","d2_2","d4_1","d4_2","d6_1","d6_2","d8_1","d8_2","d10_1","d10_2","d12_1","d12_2","hotellingT2","ProtID","Compartment_ss"
"24","sp|Q9BQE5|APOL2_HUMAN","APOL2","Apolipoprotein L2 OS=Homo sapiens OX=9606 GN=APOL2 PE=1 SV=1",0.0494721649987305,-0.949702212870353,14.8279592964592,0.0896803531857076,"n.s.",0.0285292019506717,-1.30535463381636,13.8782570835888,0.0466650061430083,"down",13.5226046626428,2.38474259836481e-05,3.69861854375023e-05,"sig",0.0030652635684691,-2.3606248200885,12.4673344763707,0.00931103427597166,"down",0.0107190114374596,-2.22215979578127,12.6057995006779,0.0188460146180269,"down",0.00244102823425007,-2.15541703635782,12.6725422601014,0.00720228296419516,"down",0.0276209659893604,-2.18798433231588,12.6399749641433,0.0385320721281299,"down",0.00144986592390076,-3.58748350471847,11.2404757917407,0.00557972820952549,"down",1,14.7231538000619,14.9327647928564,14.0710793988523,13.6854347683253,13.3231290394569,13.7220802858287,12.3887469365151,12.5459220162263,12.3988947047227,12.8127042966331,12.6924934920309,12.6525910281719,12.9962506870543,12.2836992412323,11.3283182488968,11.1526333345846,1115.30618218024,"sp|Q9BQE5|APOL2_HUMAN_APOL2","ER.Membrane.associated"
"25","sp|Q9HDC9|APMAP_HUMAN","APMAP","Adipocyte plasma membrane-associated protein OS=Homo sapiens OX=9606 GN=APMAP PE=1 SV=2",0.00598773130337584,0.537445357345522,20.0206267065399,0.0286628319100686,"n.s.",0.00043814167775359,1.34093975354831,20.5580720638854,0.00688722173117292,"up",21.3615664600882,8.11740403511219e-08,2.73800069775829e-07,"sig",0.000252553903378612,1.75103515762817,21.7716618641681,0.00413509184603807,"up",0.000158237688830223,2.05247956442018,22.0731062709601,0.00331955726680386,"up",8.84705806073197e-05,2.61785042070931,22.6384771272492,0.00296250386107532,"up",0.00768066561414227,2.31151033269758,22.3321370392375,0.014362828084417,"up",0.000806303823435371,2.32966796042636,22.3502946669662,0.00447975356915089,"up",2,20.0447504482437,19.9965029648361,20.5239656807222,20.5921784470486,21.3472000331864,21.37593288699,21.7577802161151,21.785543512221,22.0638972058218,22.0823153360984,22.6335347691846,22.6434194853138,22.1298151462814,22.5344589321935,22.2886550790861,22.4119342548464,1049.60916835197,"sp|Q9HDC9|APMAP_HUMAN_APMAP","ER.Membrane"
"26","sp|P09601|HMOX1_HUMAN","HMOX1","Heme oxygenase 1 OS=Homo sapiens OX=9606 GN=HMOX1 PE=1 SV=1",0.00176179402028229,-1.30530854917888,20.1041465342964,0.0204497001656798,"down",0.000615425468594792,-2.35404909089007,18.7988379851176,0.00689791617522311,"down",17.7500974434064,7.46853004093882e-09,3.93691720755586e-08,"sig",0.000453267561520446,-2.57882981963566,17.5253167146608,0.00464377280681344,"down",0.000452559271874946,-2.58956814076968,17.5145783935268,0.00403845661307184,"down",0.00396723827538233,-1.72342819117057,18.3807183431259,0.00946528788618288,"down",0.00321635228974098,-1.44061015008219,18.6635363842143,0.00822091660213793,"down",0.00338370348720561,-1.57968267693068,18.5244638573658,0.00850846906541377,"down",3,20.1585559765735,20.0497370920193,18.7918121529595,18.8058638172756,17.7713852965157,17.728809590297,17.5178295757344,17.5328038535872,17.5233233648037,17.5058334222499,18.4750243198103,18.2864123664415,18.7247494265924,18.6023233418361,18.5988032675054,18.4501244472261,1043.23885573455,"sp|P09601|HMOX1_HUMAN_HMOX1","ER.Membrane"
"27","sp|Q99574|NEUS_HUMAN","SERPINI1","Neuroserpin OS=Homo sapiens OX=9606 GN=SERPINI1 PE=1 SV=1",0.000901052639737619,1.13091370760639,19.1472161090142,0.0183887356914294,"up",2.0650164024444e-05,2.09711094091561,20.2781298166206,0.0049577602128686,"up",21.2443270499298,1.74764685091165e-13,5.65890702057138e-11,"sig",4.36406377437102e-05,2.6730048899848,21.820220998999,0.00356191443968212,"up",2.17118932769069e-07,2.43117165156375,21.578387760578,0.000782077702401199,"up",1.4303349043066e-07,2.74504777253862,21.8922638815528,0.00123652452477306,"up",5.15883443557964e-05,2.83777877844068,21.9849948874549,0.00278738273097413,"up",8.32921560113026e-06,2.49392740258891,21.6411435116031,0.00171443021123264,"up",2,19.146499375194,19.1479328428345,20.2441671714132,20.312092461828,21.2348241066276,21.253829993232,21.8378651794636,21.8025768185344,21.5792650263629,21.577510494793,21.8930149416718,21.8915128214339,21.9646243503708,22.005365424539,21.6339816721275,21.6483053510787,1005.77596433966,"sp|Q99574|NEUS_HUMAN_SERPINI1","ER.Membrane.associated"
"28","sp|P55145|MANF_HUMAN","MANF","Mesencephalic astrocyte-derived neurotrophic factor OS=Homo sapiens OX=9606 GN=MANF PE=1 SV=3",0.298371809874489,-0.260085771864517,19.6339475257554,0.357880524765486,"n.s.",0.967386575124815,0.0101371012550544,19.3738617538909,0.971771521246371,"n.s.",19.6440846270104,1.60594276702787e-05,2.58776798153885e-05,"sig",0.234919740460265,-0.325479890591012,19.3084676351644,0.260868521077739,"n.s.",0.137389326275488,-0.454493010446896,19.1794545153085,0.158469743249045,"n.s.",0.0420313373090673,1.01008656281873,20.6440340885741,0.0545750842650777,"n.s.",0.0221174751002872,1.66794707521476,21.3018946009701,0.0319848732422186,"up",0.580742946771649,0.15426332647235,19.7882108522277,0.600110300602547,"n.s.",13,19.4481684649141,19.8197265865966,19.3546533931325,19.3930701146492,19.526861892753,19.7613073612678,19.2536192857343,19.3633159845944,19.2111702248113,19.1477388058057,20.7500210531149,20.5380471240333,21.4725442720874,21.1312449298529,19.9340845333338,19.6423371711217,871.77847257506,"sp|P55145|MANF_HUMAN_MANF","ER.Lumen"
"29","sp|Q13162|PRDX4_HUMAN","PRDX4","Peroxiredoxin-4 OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1",0.000401101117273678,1.30426216084242,20.9814521393331,0.0174400300299318,"up",0.000609022967729536,1.66256023283018,22.2857143001755,0.00689791617522311,"up",22.6440123721633,7.5861930627695e-07,1.76297416740974e-06,"sig",0.00755994952916241,1.58884810244898,22.5703002417821,0.0156578255102082,"up",0.00114212643956919,1.53078437499845,22.5122365143315,0.00548365738439489,"up",0.0212780043166412,0.491637239163456,21.4730893784966,0.0310094988734597,"n.s.",0.00548118266994568,0.330908277699205,21.3123604170323,0.0114180299232965,"n.s.",0.00605602727941676,1.60573716138815,22.5871893007212,0.0122523650434257,"up",4,21.0007436869878,20.9621605916784,22.303337011305,22.2680915890461,22.6802446733236,22.607780071003,22.4327099704306,22.7078905131336,22.464186810149,22.5602862185141,21.4028055445324,21.5433732124607,21.3276246962185,21.2970961378461,22.4631504070757,22.7112281943668,831.022189213092,"sp|Q13162|PRDX4_HUMAN_PRDX4","ER.Membrane.associated"
"30","sp|Q99640|PMYT1_HUMAN","PKMYT1","Membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase OS=Homo sapiens OX=9606 GN=PKMYT1 PE=1 SV=1",0.00920775411613298,-0.317846095535511,16.5237978901288,0.0344624024993386,"n.s.",0.0227390210572829,-0.60747160549758,16.2059517945933,0.0394962538179454,"down",15.9163262846313,1.93223554587652e-08,8.38984243802234e-08,"sig",5.47684354132718e-06,-1.60234406839785,14.921453821731,0.00279077570093948,"down",1.02203062929967e-05,-1.48549003939907,15.0383078507298,0.00264260978888426,"down",0.00249107029608113,-1.96014278474014,14.5636551053887,0.00728637414911993,"down",0.001009900957838,-1.92949299940792,14.5943048907209,0.0047838870030189,"down",1.10129342910648e-06,-1.78457265894749,14.7392252311814,0.00117396844987935,"down",1,16.5220930959352,16.5255026843225,16.1752870751953,16.2366165139914,15.8231413638892,16.0095112053733,14.9181138181762,14.9247938252857,15.0427403415325,15.0338753599271,14.4656547675691,14.6616554432083,14.5329648480175,14.6556449334244,14.7400004545471,14.7384500078156,818.991326326334,"sp|Q99640|PMYT1_HUMAN_PKMYT1","ER.Membrane.associated"
"31","sp|Q9NWM8|FKB14_HUMAN","FKBP14","Peptidyl-prolyl cis-trans isomerase FKBP14 OS=Homo sapiens OX=9606 GN=FKBP14 PE=1 SV=1",0.00696138488159058,1.14308858842254,16.6464668026851,0.0307513049336157,"up",0.0095594782756961,1.32663483683811,17.7895553911077,0.0219597907055514,"up",17.9731016395232,1.47048363021561e-06,3.11043087428773e-06,"sig",0.0715066516816758,0.519608111082633,17.1660749137678,0.0893316479462554,"n.s.",0.995968693903913,0.000559120627020349,16.6470259233122,0.996545064675848,"n.s.",0.321877977867225,-0.152386635507867,16.4940801671773,0.345197260719782,"n.s.",0.091865653031401,-0.326723189486739,16.3197436131984,0.108940818992656,"n.s.",0.107785585903357,-0.420188030569829,16.2262787721153,0.125800781711154,"n.s.",1,16.5508301689873,16.7421034363829,17.7828018729146,17.7963089093008,17.8840943759184,18.0621089031281,17.2776429321749,17.0545068953606,16.625309977617,16.6687418690073,16.5611026775325,16.4270576568221,16.2728575439051,16.3666296824917,16.3423451818588,16.1102123623718,812.954595879276,"sp|Q9NWM8|FKB14_HUMAN_FKBP14","ER.Lumen"
"32","sp|Q9H8H3|MET7A_HUMAN","METTL7A","Methyltransferase-like protein 7A OS=Homo sapiens OX=9606 GN=METTL7A PE=1 SV=1",0.0080408504640138,-0.894301559291861,19.2907158232638,0.0328087958970761,"down",0.00385222923186237,-1.68412020726561,18.3964142639719,0.0131704182163712,"down",17.6065956159982,1.07175698636166e-07,3.41768319701091e-07,"sig",0.00615058320421931,-2.03868810401227,17.2520277192515,0.0137726497506439,"down",0.00125955880609991,-2.31556835110275,16.975147472161,0.00561672196841421,"down",0.00051698612041364,-2.32067460517502,16.9700412180888,0.00394617805206939,"down",0.000366536606003012,-2.41901682529775,16.871698997966,0.00344799669085532,"down",0.000747442593787389,-2.59949565189533,16.6912201713684,0.00433845671650546,"down",9,19.2446935668485,19.336738079679,18.3301479082995,18.4626806196443,17.5124078324851,17.7007833995112,17.0981345687856,17.4059208697174,17.0433259665535,16.9069689777686,16.9441886145324,16.9958938216451,16.8664100585212,16.8769879374108,16.7454269251668,16.6370134175701,778.702186547318,"sp|Q9H8H3|MET7A_HUMAN_METTL7A","ER.Membrane.associated"
"33","sp|Q96GC9|VMP1_HUMAN","VMP1","Vacuole membrane protein 1 OS=Homo sapiens OX=9606 GN=VMP1 PE=1 SV=1",0.00417559097807143,1.10827684888915,15.0956999132576,0.025358719067107,"up",0.00139013157095842,1.15330901425952,16.2039767621468,0.008749731022945,"up",16.2490089275172,0.000283185405647562,0.000360338214869469,"sig",0.00342090796161597,0.943917052040998,16.0396169652986,0.00988982887637186,"up",0.00120098938897679,1.08883746136967,16.1845373746273,0.00554422264356415,"up",0.0280795021150137,-0.219310170999751,14.8763897422579,0.0387961156759299,"n.s.",0.155800594791822,-0.271389951084121,14.8243099621735,0.176387656099437,"n.s.",0.370211233581204,0.443068242756009,15.5387681560136,0.393211232836113,"n.s.",4,15.1155145044576,15.0758853220576,16.2730308719225,16.134922652371,16.2872226541123,16.210795200922,15.9879347408361,16.0912991897611,16.2166902057024,16.1523845435522,14.8444991303501,14.9082803541657,14.7040827699573,14.9445371543897,15.1528640159939,15.9246722960334,763.964971445481,"sp|Q96GC9|VMP1_HUMAN_VMP1","ER.Membrane"
"34","sp|Q86UP2|KTN1_HUMAN","KTN1","Kinectin OS=Homo sapiens OX=9606 GN=KTN1 PE=1 SV=1",0.0574995529587556,-0.704397654558917,22.8455556150235,0.0995414937238713,"n.s.",0.000769539446468006,-0.45692557468842,22.1411579604646,0.0072769468663271,"n.s.",22.3886300403351,9.55433754059085e-06,1.62521629348234e-05,"sig",0.28080034400198,0.0222605607623265,22.8678161757859,0.307125376252166,"n.s.",0.00446670870502909,0.295770657173041,23.1413262721966,0.0106113961214632,"n.s.",0.00125666315630567,-1.17319884826851,21.672356766755,0.00532645719395068,"down",0.0139826335514198,-1.03212771942624,21.8134278955973,0.0223893067331033,"down",0.0048643753008595,-0.574046291842727,22.2715093231808,0.0106142789577642,"n.s.",9,22.8474016959411,22.843709534106,22.31776597619,21.9645499447392,22.3760824177144,22.4011776629559,22.8527219964433,22.8829103551284,23.16107404784,23.1215784965531,21.6307692274208,21.7139443060893,21.6900971829812,21.9367586082134,22.3116505462964,22.2313681000653,756.313613458655,"sp|Q86UP2|KTN1_HUMAN_KTN1","ER.high.sheet"
"35","sp|Q96AG4|LRC59_HUMAN","LRRC59","Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1",0.0570417462125931,-1.21950177367732,20.4847352803208,0.0989596992151502,"n.s.",0.00785463642009071,-1.5942679392036,19.2652335066435,0.0195980434696432,"down",18.8904673411172,5.56617892649688e-05,8.00659181689943e-05,"sig",0.00647175017160878,-1.38725518378413,19.0974800965367,0.014189267114775,"down",0.0260920820501294,-0.85526682664144,19.6294684536794,0.0372344089341976,"down",0.000379250371878021,-2.3598571331577,18.1248781471631,0.0036615059144977,"down",6.89331746432446e-05,-2.22721685560345,18.2575184247174,0.00280117585905884,"down",0.00782806447528672,-1.95163928264588,18.5330959976749,0.0147020676491101,"down",10,20.50286085117,20.4666097094717,19.5691344357417,18.9613325775453,19.0314397495538,18.7494949326806,19.208151481155,18.9868087119184,19.7692224599522,19.4897144474066,18.0826326396784,18.1671236546478,18.2611847176953,18.2538521317395,18.7058430446941,18.3603489506557,754.515477209969,"sp|Q96AG4|LRC59_HUMAN_LRRC59","ER.Membrane"
"36","sp|Q14534|ERG1_HUMAN","SQLE","Squalene monooxygenase OS=Homo sapiens OX=9606 GN=SQLE PE=1 SV=3",0.69533555600357,-0.0337894959184091,20.8834188563221,0.734787218755546,"n.s.",0.0108947427321917,-0.572151136462516,20.8496293604037,0.0239418411986608,"n.s.",20.3112677198596,1.98044087926902e-09,1.45958323966587e-08,"sig",0.001745096889897,-1.83420345365855,19.0492154026635,0.00723652174844601,"down",0.00128068711374593,-1.63337504380566,19.2500438125164,0.00564874494812937,"down",0.00368397063419996,-1.10461905313422,19.7787998031879,0.00903552528610097,"down",0.00180000834067496,-1.40639402672268,19.4770248295994,0.00605489186970236,"down",0.00207180467272871,-1.28629191936866,19.5971269369534,0.0065343857700619,"down",1,20.9403959179777,20.8264417946664,20.8013286505276,20.8979300702797,20.3307414427432,20.2917939969759,19.1005968396071,18.9978339657199,19.263346161988,19.2367414630448,19.8144886827379,19.7431109236378,19.4950127824674,19.4590368767314,19.5832635010787,19.6109903728281,746.723273655979,"sp|Q14534|ERG1_HUMAN_SQLE","ER.Membrane.associated"
"37","sp|Q9P2E9|RRBP1_HUMAN","RRBP1","Ribosome-binding protein 1 OS=Homo sapiens OX=9606 GN=RRBP1 PE=1 SV=5",0.207044070451286,-0.479315481638924,22.7782990593194,0.266102744919693,"n.s.",0.00325122654803226,-0.552123910001633,22.2989835776804,0.0122601880692159,"n.s.",22.2261751493177,6.02680813921431e-06,1.07781870838866e-05,"sig",0.00120373697454943,-0.7002542465865,22.0780448127329,0.00616587376166858,"down",0.00123931537490506,-1.02231417912176,21.7559848801976,0.0056034944644635,"down",0.000152928313515261,-2.18181102531056,20.5964880340088,0.00308981808245943,"down",0.000355144119459759,-1.29565508448545,21.4826439748339,0.00344702303403074,"down",0.0026280121077708,-1.35995808402797,21.4183409752914,0.00741487097639639,"down",9,22.8020603687822,22.7545377498565,22.5583168603345,22.0396502950264,22.2469443866595,22.2054059119759,22.0832146600778,22.0728749653879,21.7830598325396,21.7289099278556,20.5836992986416,20.609276769376,21.4769954171855,21.4882925324823,21.4840303897656,21.3526515608172,723.702868470937,"sp|Q9P2E9|RRBP1_HUMAN_RRBP1","ER.high.sheet"
"38","sp|Q92626|PXDN_HUMAN","PXDN","Peroxidasin homolog OS=Homo sapiens OX=9606 GN=PXDN PE=1 SV=2",0.0649472582748541,-0.108124373499251,20.4931837892494,0.108395945540998,"n.s.",0.0911810174103476,-0.257573759665057,20.3850594157501,0.117922719359215,"n.s.",20.2356100295843,3.01474419918811e-09,1.99102090160284e-08,"sig",0.00608984542599676,-0.542002909650975,19.9511808795984,0.0136886931117374,"n.s.",0.00636548822635192,-0.871268951815146,19.6219148374342,0.0132162482212448,"down",0.000253671739923537,-1.25537195629783,19.2378118329515,0.00335305665283342,"down",0.000133621217906547,-1.62381299369883,18.8693707955505,0.00293964712064977,"down",0.000720331652251763,-2.51396998900762,17.9792138002417,0.00430357092862231,"down",1,20.5119515987164,20.4744159797823,20.3629686895925,20.4071501419078,20.1541364895281,20.3170835696405,19.9893022865488,19.913059472648,19.6891934018806,19.5546362729878,19.2309054811663,19.2447181847368,18.8689606797135,18.8697809113876,18.0440614801179,17.9143661203656,684.607982038825,"sp|Q92626|PXDN_HUMAN_PXDN","ER.Lumen"
"39","sp|Q15800|MSMO1_HUMAN","MSMO1","Methylsterol monooxygenase 1 OS=Homo sapiens OX=9606 GN=MSMO1 PE=1 SV=1",0.0245899618093394,0.456114732358202,17.6278830321621,0.0575694958155911,"n.s.",0.03090247331646,0.421768690249735,18.0839977645203,0.049556550080521,"n.s.",18.0496517224119,5.53885645096491e-06,9.99862476896882e-06,"sig",0.00687098046308878,-0.893788452863163,16.734094579299,0.0147138038403276,"down",0.0390809448593925,-0.831700550941754,16.7961824812204,0.0521219944938982,"n.s.",0.0268762230384787,-0.695567425683304,16.9323156064788,0.0374447942252455,"down",0.0154167023285556,-1.00408101394601,16.6238020182161,0.024118239527753,"down",0.0233889446115202,-0.847740320541956,16.7801427116202,0.0338242666771146,"down",1,17.7007519308394,17.5550141334848,18.0830435716374,18.0849519574033,18.0283664076579,18.0709370371658,16.7187272681887,16.7494618904092,16.9491365957641,16.6432283666767,17.0230727881661,16.8415584247916,16.5208463217701,16.7267577146622,16.6701083490607,16.8901770741796,681.581898386684,"sp|Q15800|MSMO1_HUMAN_MSMO1","ER.Membrane"
"40","sp|Q9NVV0|TM38B_HUMAN","TMEM38B","Trimeric intracellular cation channel type B OS=Homo sapiens OX=9606 GN=TMEM38B PE=1 SV=1",9.74891344426525e-05,1.73124894593084,15.585586870617,0.0165776496937895,"up",0.000467473293800611,2.26990443091642,17.3168358165478,0.00688722173117292,"up",17.8554913015334,4.82277115977028e-05,7.03320794133166e-05,"sig",2.49484844005756e-06,2.33906510461668,17.9246519752337,0.0026959955955372,"up",3.93134413458873e-05,2.32339546881365,17.9089823394306,0.00323093061844627,"up",0.010911528865038,1.84246374850501,17.428050619122,0.0185444006317129,"up",0.0211939969895324,1.47558840687201,17.061175277489,0.0308838027944303,"up",0.0190422471441234,2.00436388055093,17.5899507511679,0.0285600670647027,"up",2,15.5858277129334,15.5853460283006,17.3339291309436,17.299742502152,17.8063967771775,17.9045858258893,17.928338697982,17.9209652524853,17.8944161109358,17.9235485679254,17.2339985255352,17.6221027127088,16.842871429042,17.279479125936,17.3093377350063,17.8705637673295,667.684723316764,"sp|Q9NVV0|TM38B_HUMAN_TMEM38B","ER.Lumen"
"41","sp|Q96D15|RCN3_HUMAN","RCN3","Reticulocalbin-3 OS=Homo sapiens OX=9606 GN=RCN3 PE=1 SV=1",0.0997220862861962,0.399282696239183,16.2273195986181,0.149462065502135,"n.s.",0.269681820563661,-0.184606555347159,16.6266022948573,0.304409034234259,"n.s.",16.042713043271,6.21343412433942e-07,1.49208716680318e-06,"sig",0.0172667670732654,-0.922363671659035,15.3049559269591,0.0278959449352232,"down",0.0113362585379014,-1.27598252267251,14.9513370759456,0.019588637829334,"down",0.0170268828501664,-0.974186797768425,15.2531328008497,0.0259790685209475,"down",0.0119635856623899,-1.13015620779904,15.0971633908191,0.0199035720770984,"down",0.0236020865092191,-0.894140367668072,15.3331792309501,0.0340660069412513,"down",1,16.1080562414708,16.3465829557654,16.5601666713742,16.6930379183404,16.0688701166699,16.016555969872,15.3342040987597,15.2757077551584,14.8838698196068,15.0188043322845,15.3016892347132,15.2045763669862,15.1337069714237,15.0606198102145,15.2601346169873,15.4062238449128,664.901805753821,"sp|Q96D15|RCN3_HUMAN_RCN3","ER.Lumen"
"42","sp|Q9H089|LSG1_HUMAN","LSG1","Large subunit GTPase 1 homolog OS=Homo sapiens OX=9606 GN=LSG1 PE=1 SV=2",0.0515780444452476,-0.649522467059803,19.5683556279577,0.0923808207452496,"n.s.",0.00597691830174723,-0.829844243215557,18.9188331608979,0.0167233748404018,"down",18.7385113847421,1.07732143190849e-07,3.43118328980911e-07,"sig",0.00219691255144161,-1.07046803021722,18.4978875977405,0.00796323228813951,"down",0.00206848139559863,-1.21426302229558,18.3540926056621,0.0070429388203821,"down",0.000618664660674142,-1.97017860408947,17.5981770238682,0.00413987045708889,"down",0.00119684222146779,-2.22018325151239,17.3481723764453,0.0050648390694479,"down",0.00139422928134871,-1.8143002717966,17.7540553561611,0.00547619815413885,"down",9,19.616090319742,19.5206209361734,19.0647383739752,18.7729279478206,18.7818074626121,18.6952153068722,18.5136090969137,18.4821660985673,18.3261510793257,18.3820341319986,17.5869948685344,17.609359179202,17.4084342906698,17.2879104622209,17.7058850407297,17.8022256715925,653.291093184569,"sp|Q9H089|LSG1_HUMAN_LSG1","ER.Membrane.associated"
